Date,Minimum Variance Portfolio (Fully Invested),Minimum Variance Portfolio (Long-Only),Inverse-Volatility Portfolio
2012-07-01,3.2145939921399234,1.401774431664835,-0.24165612722663843
2012-08-01,2.4872905451389205,2.360713674615941,3.15367222360897
2012-09-01,5.296179473228111,3.686109542227237,3.098963007630444
2012-10-01,-3.3086053203055545,-0.9015375560589,-0.2717976808185515
2012-11-01,-1.1844238402472458,0.59056337362375,1.2987991761842277
2012-12-01,-0.9872067637086924,1.1443700961452192,2.1012828992662804
2013-01-01,5.873871873764164,5.728117922520237,6.100987118965657
2013-02-01,-1.4423536496687515,0.9556759385322393,1.3751795383704994
2013-03-01,5.725600584177547,5.815721614229292,4.751422155222818
2013-04-01,0.13072114794847897,1.3762983335296315,0.650798974836023
2013-05-01,-3.052145040009218,-0.601158323331274,2.62934427386808
2013-06-01,3.1394881973671622,-0.035557979034391875,-1.5772246130289203
2013-07-01,5.472548110734697,5.474018056155125,5.52159900245293
2013-08-01,-3.674012761338933,-3.1481206149775995,-2.542948458408802
2013-09-01,2.9577799608049693,3.4289985462704617,4.5722335937682015
2013-10-01,5.357589324015548,4.188520213849228,4.5165347680970225
2013-11-01,0.9598435560406828,3.0511175754579423,2.7485943480274453
2013-12-01,2.230186758027572,2.6134204482151664,3.1602483892754254
2014-01-01,-3.0543601590207134,-2.3315875160264037,-3.641848848281106
2014-02-01,5.001860169690071,4.793532808514379,4.910155332101258
2014-03-01,2.402003987872438,0.9056158185473652,0.3868065148833392
2014-04-01,1.7133563924160424,0.12154987885922532,-0.24048781626883936
2014-05-01,0.6329723935953933,1.923101068342004,1.8634209969166493
2014-06-01,5.877774928568197,2.963229874257392,2.908113320335635
2014-07-01,-0.7570412449341573,-3.385550227291171,-3.366388690327026
2014-08-01,2.4960368576797793,4.9694749347917595,4.443637306328961
2014-09-01,-4.131397294364392,-2.471152356557275,-3.1764705877411363
2014-10-01,4.471579585965832,4.085032870182833,2.467569657582386
2014-11-01,1.4933987241850886,2.50363296395895,2.5680315434180434
2014-12-01,0.7184848766664544,0.33082066596271076,-0.3918993714042187
2015-01-01,-0.16636706735765544,-0.6636715994246759,-2.7349259919709046
2015-02-01,1.5877615817611264,3.4914422415479707,6.695502577700827
2015-03-01,0.9313947934078699,-0.3541286924344037,-1.1376176470961306
2015-04-01,-1.466532926705223,-1.566925835182549,-0.09540750463393477
2015-05-01,-1.6818784066903165,1.6451734500727222,0.8301838830744322
2015-06-01,-2.2862374236328176,-2.429015989880172,-1.7489388541842328
2015-07-01,2.1572116249821276,1.64703715351825,-0.025836149357421682
2015-08-01,-7.317493766059727,-5.912847420091848,-5.151252411832221
2015-09-01,-0.9006354649833992,-3.6193622065461573,-4.61014375595595
2015-10-01,8.267145078351177,7.105638033958341,6.909756680891488
2015-11-01,-3.682770398435213,-0.7171042490901929,0.4792780440224511
2015-12-01,-1.4904524853437597,-1.072851751600669,-2.703124038604095
2016-01-01,3.761918041870954,-3.491184983963102,-5.663503720175111
2016-02-01,-0.7255392373629302,0.23841864661060447,2.0231006602972887
2016-03-01,7.217458877117608,5.405008004008355,7.588862747928389
2016-04-01,1.0417125176705677,2.0977706899504764,2.3046434893680354
2016-05-01,-1.1191803326297913,2.7869094530295726,0.8986945086530029
2016-06-01,5.43384452512252,1.8392895583490154,0.4986595115114507
2016-07-01,2.5985886844495782,3.4074901038582066,4.4164253366512085
2016-08-01,-2.0672815027254283,-1.3646740846596603,0.016789022403641902
2016-09-01,-0.7902014848988028,-0.9245987396774145,-0.33690448638774856
2016-10-01,-7.417129676178143,-3.4174770902528913,-2.773374578024892
2016-11-01,-1.9535627730992216,1.7153560052695522,5.927147125511684
2016-12-01,3.083236269347179,2.202455991590366,1.2553507583193229
2017-01-01,0.7970346621676764,2.1010394704621858,2.63064621286446
2017-02-01,1.2023631443590166,3.839620637527698,2.931130385723983
2017-03-01,0.37458668041869947,0.34437133729512215,0.3157260434119617
2017-04-01,1.769081290076032,1.3552482058398023,1.23913277987993
2017-05-01,2.436087559149223,1.1241570230238465,0.8716847143415095
2017-06-01,-3.175310393076114,0.5875823296957977,1.394856560598602
2017-07-01,-0.8184275740292588,2.0176864361427485,1.270824834130747
2017-08-01,-3.3012020447266237,-0.18451590303851564,-0.4032722886898749
2017-09-01,-0.17257403203219548,1.2783067241717432,2.8840732078718454
2017-10-01,-2.762748343618508,0.19041813569570099,1.8098849007353746
2017-11-01,7.377390376686728,3.703450045881341,3.823483185616945
2017-12-01,-0.44967594893221,-0.4844417488243007,1.3558789401521554
2018-01-01,1.1577131617042722,2.8126115186067713,4.254252001879364
2018-02-01,-5.400219091675439,-3.6897787009569214,-4.115659472054485
2018-03-01,2.4551611622130483,-0.0747058524076986,-1.2273705774013475
2018-04-01,1.208643700781163,-0.011789822860609134,-0.3991705745113633
2018-05-01,-0.354119723229934,0.36618619869940805,1.8749663811086728
2018-06-01,2.431575010999296,1.1090323571499876,0.6054892152888716
2018-07-01,-2.3114241605975034,2.1925455162902536,3.1284838571004654
2018-08-01,-3.244388782327337,-0.15884140431733232,1.0762695377511413
2018-09-01,1.7149443375327396,-0.49723744999099156,-0.05031277477624264
2018-10-01,-4.685574539846537,-5.290899259549262,-7.995355609334513
2018-11-01,3.519583561815913,2.664344099654399,2.516463157547255
2018-12-01,-10.067499338542538,-9.495815258214064,-10.068785091820747
2019-01-01,9.940721905006267,9.424949682265488,9.544224085433635
2019-02-01,1.984448317235018,3.08086145928183,3.9317567654983674
2019-03-01,2.9522993933842985,0.8037275500951508,0.18703177512216446
2019-04-01,-4.182231861266691,1.9831753940295263,3.4341835667112344
2019-05-01,-9.110764639629464,-4.749642131050039,-6.8820803800871815
2019-06-01,11.124941342360223,7.5269966167998215,8.024996674467646
2019-07-01,2.5268200089100827,1.2587344372630338,0.638313519024072
2019-08-01,-4.293693824547416,0.11154706213099541,-2.8536675092925097
2019-09-01,1.1655203545553878,0.9350473217163978,1.8720560244811044
2019-10-01,-0.27153898947587524,-0.2079845730559292,1.2474131274602882
2019-11-01,-1.2162600848773426,1.7628888865370418,3.1206605222021686
2019-12-01,8.49167682062237,4.12771081268582,2.945724509477567
2020-01-01,-3.5265651258552047,0.1135530260921145,-1.7579387706733614
2020-02-01,-9.238051359539718,-8.418849384892379,-8.685895595857046
2020-03-01,-7.332483631698063,-13.48397606411597,-17.457627336494756
2020-04-01,11.368542622851306,10.470773160165589,13.218652732122727
2020-05-01,1.8066596194652829,4.704392988238171,5.659672459299914
2020-06-01,0.15158367401768333,-0.8466661431278715,1.7809041763994868
2020-07-01,4.598684561905756,4.876122519759102,5.717261755730801
2020-08-01,6.240791726714814,3.001869976319288,6.440504345753506
2020-09-01,-6.961545897303988,-1.8074481401897637,-1.7220850219032384
2020-10-01,0.5498580354084083,0.06126193040657974,-0.6733842421513103
2020-11-01,10.507080388277723,11.107289051800825,14.383084805541388
2020-12-01,7.507540307746627,3.7253520372533786,5.501923955586564
2021-01-01,4.664497753373392,0.12050325966757727,-0.3939634656550976
2021-02-01,8.179754060520539,4.6303690651999885,5.57152544420979
2021-03-01,1.3529045285502963,4.987460591430216,4.927353247678069
2021-04-01,1.1862782552482123,3.0043600201812444,4.1122835207502515
2021-05-01,0.27018126179689755,0.15675929659689683,1.7493866065887245
2021-06-01,3.0055898250187716,-0.15398766882507745,0.07737485816447054
2021-07-01,-0.4003462282492586,0.8363902632115391,0.90895079288164
2021-08-01,1.256429225938985,1.5077998851810404,1.8619736869940628
2021-09-01,1.8180948570988644,-3.2356476660425573,-4.040400831767651
2021-10-01,4.8175946513513495,2.9645152639512102,5.417444865208089
2021-11-01,-1.5426117223360474,-2.506742431963273,-3.024372817260077
2021-12-01,8.368395063323936,7.41860275679863,5.532605524394917
2022-01-01,0.08903254938056922,-2.946825037431644,-6.007260723888582
2022-02-01,5.278119664774715,1.3572843173875335,0.41397673999768797
2022-03-01,4.665920467027897,3.44578852568152,2.7914539619886045
2022-04-01,-5.8149352831666254,-4.3233995815886885,-6.483258576443622
2022-05-01,-4.630594173080821,0.31581878280191256,-0.23454547773252285
2022-06-01,-9.200719535371023,-6.986889262622248,-8.840198665215967
2022-07-01,6.505090136901254,5.3470229429872544,9.190993624105278
2022-08-01,-1.130011494098573,-1.5741042288019476,-3.2790435152461233
2022-09-01,-12.68279917078386,-9.179987892397389,-9.44541208251652
2022-10-01,8.958643920179155,9.855470221284042,9.761485437005513
2022-11-01,8.162955637088599,6.8706930318594175,6.011393358875069
2022-12-01,-5.724727150523392,-3.7366179271719977,-5.109165323711843
2023-01-01,3.327272958897775,3.8795664727465775,7.736037704549307
2023-02-01,-2.1781386157532334,-3.219167116731001,-2.51249282144702
2023-03-01,5.265818571301649,0.6456139728894389,0.05842993271087935
2023-04-01,3.1427361151283812,1.7660884825598975,0.6186737654685235
2023-05-01,-4.086858942949013,-5.2018883099972655,-3.988656464579549
2023-06-01,3.0972655825848348,5.040407266102251,9.233562395581819
2023-07-01,1.4731792754338475,1.4259292284843168,3.3687533906291502
